static_ID,page_name,favorites,block,Ads_count,block_date,Facebook_ID,insta_followers,instgram_ID,Page_likes,profile_pic,country
108298711454326,alaa_.888,1,0,1,2022-10-17 02:35:22.770894+00:00,NO Facebook ID found,2000,@alaa_.888,0,https://scontent.cdninstagram.com/v/t51.2885-15/180843381_1932820030189617_3599037007407971571_n.jpg?stp=dst-jpg_s200x200&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Oi93nOfTAIMAX-FwPEz&_nc_ht=scontent.cdninstagram.com&oh=00_AT9IdPEYUXBOJ85GWt0uNyNHjFG_QNy2xu6C0KbV8syvOQ&oe=634CB406,ALL
798240993621809,esmi Skin Minerals,0,0,490,2022-10-20 17:19:46.275627+00:00,@esmiskinminerals,356000,@esmiskinminerals,7000,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/309238276_392936559722135_6139715077943574419_n.jpg?stp=dst-jpg_s60x60&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=2RheQuRESNoAX93bM-F&_nc_ht=scontent.fcai21-4.fna&oh=00_AT-SCmhjijOnzu4utOTT_xA4TuFMEaoyeHaLiYKB6-MYLg&oe=634B21AC,ALL
742420995957559,Outstanding Design + Tech Projects You Have to See,0,0,470,2022-10-17 02:35:26.071040+00:00,@outstandingdesignandtechprojectsyouhavetosee,0,NO insta ID found,6000,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310703341_1767414776972234_4541563527065603150_n.jpg?stp=dst-jpg_s60x60&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=8OEAEnlxBGgAX9fkC8g&_nc_ht=scontent.fcai21-4.fna&oh=00_AT9VBv7AKgZSDXCaEGuM7X1d9BAqKSTyb-1i63ZuH3S6Zg&oe=634B09AD,ALL
1945074892431696,Woobras/,0,0,16,,ID: 1945074892431696,0,NO insta ID found,4000,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311150294_825288102003676_4842923456025192550_n.jpg?stp=dst-jpg_s60x60&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=3R82KyBDlKsAX873fBx&tn=wffg1rNgb4gaBkXU&_nc_ht=scontent.fcai21-3.fna&oh=00_AT8umVQHoysEiK2jhRZvud3ZJ-E5RrSoua06mTNO86CsGQ&oe=634B6243,ALL
108350315163664,English-Fun2546,0,0,34,,ID: 108350315163664,0,NO insta ID found,54,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311365148_644391777260046_6306755267742596960_n.jpg?stp=dst-jpg_s60x60&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=zQesQ3eBG0MAX-bgMDR&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_8BavRvoOAUG84H7i2CeyNoXWDJIlG70HPKazo8QxQig&oe=634A0081,ALL
107983035163694,Read-Novels-fic,0,0,110,,ID: 107983035163694,0,NO insta ID found,58,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311155718_868080674559823_3867422084864203312_n.jpg?stp=dst-jpg_s60x60&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=G1-IDjbYpeEAX8F3a_z&_nc_ht=scontent.fcai21-3.fna&oh=00_AT9YXYlLKWLTyEjWL6T2vrT5a--rasHYdn1byDeTnMv34A&oe=634B1301,ALL
1858726777788236,Collection,0,0,4,,NO Facebook ID found,0,NO insta ID found,4000,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/310382326_2060142304193786_6012628452587745040_n.jpg?stp=dst-jpg_s60x60&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=yyWJT2wDcKgAX_P29uE&_nc_ht=scontent.fcai21-3.fna&oh=00_AT-7l1foWxkuaTiatlb-bT_zHaKNE6gq1y-ouOOUkiogsw&oe=634380AD,ALL
110028077245251,عطور روح وريحان,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/306006938_487004189989405_5111376440881441712_n.jpg?stp=dst-jpg_s60x60&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=JjR9Jxb7nfoAX_Hs1ev&_nc_ht=scontent.fcai21-3.fna&oh=00_AT_91zahbR57Ueb62gE0y6T4jLFyQDFn3ej-oNqoPGymvA&oe=63426965,ALL
234183393805838,منتجات سعوديه بخور وعطور ومعطرات,0,0,2,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/309431434_829672194714565_7802144306338432108_n.jpg?stp=dst-jpg_s60x60&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=WLlSjjN6iR4AX-m3fW6&_nc_ht=scontent.fcai21-3.fna&oh=00_AT9P_CdNIxmd9FAo2q-dAdQlw8a18Bnm0_W7-FoIcOkplg&oe=63436F3B,ALL
1996246320633545,"Emy's - Handmade Soap",0,0,40,,NO Facebook ID found,0,NO insta ID found,6000,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/277525583_397472688423006_595503203864651450_n.jpg?stp=dst-jpg_s60x60&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=PwZ1MqkyYsUAX-CzWvY&_nc_ht=scontent.fcai21-3.fna&oh=00_AT9YBC8370fJHRdSH5cpK7nTNDDDFrs7uH1TBiszrfP96A&oe=6342356B,ALL
139714636548183,أصالة العود,0,0,6,,NO Facebook ID found,6000,NO insta ID found,72000,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/303274159_643589837007638_306701012029274755_n.jpg?stp=dst-jpg_s60x60&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=THlwJVrh-7sAX80uSZT&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_L79WgFcUgXpGfC3CAlxBnNQODiSYO_bycSVD4_JuiiQ&oe=63437190,ALL
667222410047682,عطور mix,0,0,3,,@mixforperfume,6000,@mixforperfume,4000,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/309985101_5913959285294570_4519821713981026068_n.jpg?stp=dst-jpg_s60x60&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=x5OIEZyoHBIAX8aQHfc&_nc_ht=scontent.fcai21-4.fna&oh=00_AT9OqCYTqm_EXKXPmT96h83Jz5FXRhiRp-Zxhi44cEbsQw&oe=634B7424,ALL
106355531743841,Oxygenaloud,0,0,1,,NO Facebook ID found,3000,NO insta ID found,5000,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/305160955_768349707771246_2342458371652767931_n.jpg?stp=dst-jpg_s60x60&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=4FiJu4pY3TcAX-Ww7AY&_nc_ht=scontent.fcai21-4.fna&oh=00_AT8wyUMN4Gw7D-Zle91Svhm50FJdTAMcvbju-ZuR0SeScw&oe=6341B869,ALL
104421434880722,أوكسجين للعود والعطور,0,0,1,,@mazeejaloudeygpt,5000,@mazeej_aloud,1000,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/309393425_642242810807669_1483255628685276860_n.jpg?stp=dst-jpg_s60x60&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=BkcHoU2a8xMAX_GuoYI&_nc_ht=scontent.fcai21-4.fna&oh=00_AT-lhQ-xpg1Lj4DxAbUwlUiElDIFnLdurmIUzvS79K4kwA&oe=634A14C5,ALL
104892932122537,Dolive - دوليف,0,0,3,,@DoliveEG,166,@dolive.eg,6000,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/284378371_1059499867984345_6949203630947670376_n.jpg?stp=dst-jpg_s60x60&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=xSJWfUwtmMoAX_IVmBG&tn=IDFFnqyGK3hg8By_&_nc_ht=scontent.fcai21-3.fna&oh=00_AT-hTfI0RjP6CIpwOudE5-b6SgiCctnscdLBoLClzzCCwg&oe=6349FC8F,ALL
103364182010922,Oxygenoud,0,0,1,,@oxygenperfumes,2000,@oxygenaloud_5,5000,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311128324_1183757979001413_5560772801426533117_n.jpg?stp=dst-jpg_s60x60&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=D9zgx9I9Kv4AX8CIygr&tn=IDFFnqyGK3hg8By_&_nc_ht=scontent.fcai21-4.fna&oh=00_AT8t9Yfjwq__eOxHoJ14h7GVuF73zQbmnxeeWfBHAF7uSg&oe=634B481D,ALL
100603141806708,اطلب لنا,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/309532277_612570070353963_3922771268000217991_n.jpg?stp=dst-jpg_s60x60&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=qnYGc1LfuJcAX91qbTq&_nc_ht=scontent.fcai21-4.fna&oh=00_AT-YCziq1hpBD_5o7rNS9NUyMPGYWy7nlNM60BfX_VeEeQ&oe=6342E7EA,ALL
1400464653424287,Perfume packaging manufacturer,0,0,3,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/310254247_5546304505416614_7216078792033470612_n.jpg?stp=dst-jpg_s60x60&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Sk2pnpNqGt4AX8VlJzm&_nc_ht=scontent.fcai21-3.fna&oh=00_AT_TDmukyLcgV7jz96sep__qePZnDTwnyqrUa3eBj72rGQ&oe=6341E2BE,ALL
1865825337003993,Vendredi,0,0,2,,@Vendredicosmetics,0,NO insta ID found,1000,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311116871_893214758330273_630523870941586066_n.jpg?stp=dst-jpg_s60x60&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=lHu5oPyyJWYAX__QcmC&_nc_ht=scontent.fcai21-3.fna&oh=00_AT8GyxnT1uYczdmBCVObcDvzGIPLISAcZuy1pAED8XSnIA&oe=634A4E47,ALL
101895985988740,Eezee benz,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/307325685_8053741178000666_2355090724720686799_n.jpg?stp=dst-jpg_s60x60&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_aid=0&_nc_ohc=fjbYYd9UBQEAX8oahrq&_nc_ht=scontent.fcai21-4.fna&oh=00_AT9JXEFAVUsz0nZZAifidimlAKmQ_EqS7_ZKqeX-y5WpkA&oe=6341200E,ALL
503606332982752,Gul Ahmed Ideas,0,0,160,,@GulAhmedIdeas,2000,@ideasbygulahmedofficial,4000000,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/309272870_508418227462164_5404918611920305898_n.jpg?stp=dst-jpg_s60x60&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=MMFwerjmYtIAX-j1lua&_nc_oc=AQk9XF-8Ot9is6suALGIF90X7ScvuZQI1pON3Rqle8BSHQmN1VDBBqHhviBGOhLOT6o&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_DSwNz8t1WLG1R0enPQNtIaT2ivUdIzHS2jy1iqOUZCA&oe=634A8E49,ALL
1374826826104281,Sensibo,0,0,20,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/246351593_933774173904380_358669418592695649_n.jpg?stp=dst-jpg_s60x60&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=CSxULBNWfT0AX93eQzk&tn=8y1gbkTnbkl-Lb47&_nc_ht=scontent.fcai21-3.fna&oh=00_AT_9oJ1u5-g3tPkB-1_U48ZsYQH7z09Q31HgL8omSUXOMw&oe=63459B95,ALL
259657105893278,Shepherd Novel-English,0,0,55,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/308545052_2895966124042751_143336474482268284_n.jpg?stp=dst-jpg_s60x60&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=0Q0ZddjUhYMAX_rdvyJ&_nc_ht=scontent.fcai21-3.fna&oh=00_AT-lNXkB_u9-k7TuajiaTDrtOnANApELkTFdzxPDi1OVFQ&oe=63404594,ALL
106555091813667,صالح للعطور المعتقة,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311076677_3008583759440370_5802764544090106988_n.jpg?stp=dst-jpg_s60x60&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=zMAb99OjZd4AX_6H79s&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_42OlcUQ_Teae3xek54Al5een-OibW5i7AWSEMF_gRhw&oe=6345EF4B,ALL
111940354740745,Mimundo perfume,0,0,3,,@Mimundo.perfume,1000,@mimundo.perfume,751,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/309900768_784374389484314_4950201288859082593_n.jpg?stp=dst-jpg_s60x60&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=YihGVEKdLPQAX9uFn1S&tn=IDFFnqyGK3hg8By_&_nc_ht=scontent.fcai21-3.fna&oh=00_AT__a_pqRJyaDSbiyf2Xy4cjMiwOKzJBXdyBudxkE6Tssw&oe=634ADFE9,ALL
100973584964219,Perfume Oil Expressions,0,0,1,,NO Facebook ID found,8000,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/304893718_618250803027328_9191453427175922482_n.jpg?stp=dst-jpg_s60x60&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=67mwrQrgEYgAX_NhgVy&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_Kv0ODdC1oZ-h1xGXJ5qonWU7L6JWDKcYcbUrOs-WryA&oe=63418140,ALL
1203859713104230,وكالات الكويت,0,0,1,,NO Facebook ID found,3000,@agencies_kw,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311053563_791487785464771_8289055009028523930_n.jpg?stp=dst-jpg_s60x60&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=fct7tFbElt8AX_BUPFf&_nc_ht=scontent.fcai21-4.fna&oh=00_AT99e8nmJJZW-kdl7oU3-O4hwEBp_pprXf3n2oXVCVJHHQ&oe=634B9855,ALL
243566189146239,Al Watania Real Estate,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310821851_5507558466030087_3664186644078634404_n.jpg?stp=dst-jpg_s60x60&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=OtQkffHBpSYAX8aV5PX&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_4r-Uw9dm7r6acPF50Ky0nn56L2-TQ3xgpx-MaNBpsAQ&oe=6342DFCB,ALL
109309337255881,Eglal beauty لمسة جمال للبنات,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/310634074_637711711138407_6618471805688163659_n.jpg?stp=dst-jpg_s60x60&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=U6l38smk5mUAX-lyGoL&_nc_ht=scontent.fcai21-3.fna&oh=00_AT-e8xTjIH2CIDbA9d66Q2f-Gwcqz4QrD-VxgwqLkL8sbA&oe=6341D073,ALL
100652092394539,Wave Fit EMS Egypt,0,0,3,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/309546790_788039242504779_1166641183058653534_n.jpg?stp=dst-jpg_s60x60&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=h4TppVIgOYwAX9qKDNi&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_Ep6ggzMbYS7l7_MUkruY-p-btwmYTQHY3aZ9RNk43lQ&oe=63443272,ALL
139522056239633,BetterHelp,0,0,140,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310138463_666341351340221_3526426151663091523_n.jpg?stp=dst-jpg_s60x60&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=-aFG07NOS8AAX8ahPa-&_nc_ht=scontent.fcai21-4.fna&oh=00_AT-dHPlxwcpQURGLgwayPy0tf-WUBQN5YfJbWSkNCa_aJg&oe=63414491,ALL
106432772145444,Pop8494-Novels,0,0,190,,ID: 106432772145444,0,NO insta ID found,11,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311070040_809402500407058_3594355508586121175_n.jpg?stp=dst-jpg_s60x60&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=lrwzGG3OPfMAX9l6Ehq&_nc_ht=scontent.fcai21-3.fna&oh=00_AT8y4bH20WWTMlCIzGfSYKhGyLb3NC0NY22wmitIxY_z2Q&oe=634B0823,ALL
101837542615002,Pop8268-Stories,0,0,230,,ID: 101837542615002,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311499621_1156470951645573_8470825189055627614_n.jpg?stp=dst-jpg_s60x60&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=eY6mfKjFg4YAX-f8H2M&_nc_ht=scontent.fcai21-3.fna&oh=00_AT9Di_4brrJFMNeYZstrmK7y_zFn4bOPBGDpVBYsr6eZHQ&oe=634ADF4F,ALL
1567500250129150,Hadeer Nahed Makeup artist&Veil Designer,0,0,2,,NO Facebook ID found,4000,@Hadeer.Nahed.Makeup.artist,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/306268227_595925118685107_5564803940566826228_n.jpg?stp=dst-jpg_s60x60&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=HxagVtYBz3cAX9bO35c&_nc_ht=scontent.fcai21-3.fna&oh=00_AT9IUwcG-O4xtEPxGi6TiyW6ulUxl51NqwxnnIKlwsuauA&oe=634AFE7C,ALL
112044531279658,Hekaya Advertising,0,0,1,,NO Facebook ID found,9000,@hekaya.advertising,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/286229107_433486028281747_5997237580774238412_n.jpg?stp=dst-jpg_s60x60&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=-XycANoIUqEAX82G44u&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_XNUeXcxLjK6wnrwq_1VaQYU8u2eilkGy-NfHNM8N-dw&oe=634B4A2B,ALL
102847848999312,Effa- عفة,0,0,8,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310546272_639620211087211_5493874846294151585_n.jpg?stp=dst-jpg_s60x60&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=IIvoKXXzbsoAX-15lLB&_nc_ht=scontent.fcai21-4.fna&oh=00_AT9hiW4hoYzO86aBKXBpNqibguZ9dQkGc4EuTO-AEO7bLA&oe=634571E1,ALL
103102531909899,Mariam nagib Makep artist,0,0,2,,NO Facebook ID found,7000,ID: 103102531909899,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311501159_1767364253656819_9003650321163629898_n.jpg?stp=dst-jpg_s60x60&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Bc0lh-IqEj8AX_khPj0&_nc_ht=scontent.fcai21-3.fna&oh=00_AT-Wwu3gp99OXwYSAEfQ-EBEiZtQodG2eccWFoi1ZnUFAA&oe=634BED5B,ALL
104214521015792,Amazing Perfumes&Cosmetics,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/310323128_620340703131001_7947352214730523886_n.jpg?stp=dst-jpg_s60x60&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=0Bh3a-C8vAcAX8qz50p&_nc_ht=scontent.fcai21-3.fna&oh=00_AT_6Pkf7KUmYeirFPpzFZapGsZy4_X--WiDvquJVoWkanQ&oe=63452EA5,ALL
100110425921069,Mattch-better.US,0,0,58,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/309732766_535940004960940_466782353964810857_n.jpg?stp=dst-jpg_s60x60&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=fOPVP1HL1rQAX-7ZEbU&_nc_ht=scontent.fcai21-3.fna&oh=00_AT_9mzTMjge19Z344ltlQ5E0bl9w0a2XDcUjNjAStTElPA&oe=6344C05D,ALL
2010821535864677,Tech Household,0,0,15,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/306264066_619941489607786_536702303437804897_n.jpg?stp=dst-jpg_s60x60&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=-RWorlk6qHAAX8uTzBI&tn=pZl5NKMxVk0MU3qI&_nc_ht=scontent.fcai21-4.fna&oh=00_AT8-3MogeO5yTALzdbRgjHFisOd883P3HAWAq1CQmvuQxw&oe=634246B8,ALL
158733667366,Much Better Adventures,0,0,6,,@muchbetteradventures,7000,@muchbetteradventures,6000,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/310970711_402758285371113_7574286338736678146_n.jpg?stp=dst-jpg_s60x60&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=RA3tA87oAb8AX825eo9&_nc_ht=scontent.fcai21-3.fna&oh=00_AT8MeALC_ahI-vNypaHSyhG1to3u-aZjZttxWe7DauU40A&oe=634BFF45,ALL
100354729414171,Drakon,0,0,3,,@Drakon.Egypt,5000,@drakon.skin.care,7000,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310573072_1139039836990987_4465076037991302618_n.jpg?stp=dst-jpg_s60x60&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=2LzO-u6Lo_kAX_iQtlM&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_0j2u2xRwPN8t37Qf_tPshmjr9HnCpL-1W8ci96UfR7A&oe=634B587D,ALL
104229891456069,Qure Skincare,0,0,110,,NO Facebook ID found,45000,@qureskincare,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310108089_821308569209939_3057414761114388039_n.jpg?stp=dst-jpg_s60x60&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=TVlhtM3IIr4AX8rLOuO&_nc_ht=scontent.fcai21-4.fna&oh=00_AT9q6L1cHJXhfpHJa_rh7wpi2JHjnIJbMPK4nwKAdedKLw&oe=634B4836,ALL
244669479276993,Better Body Co.,0,0,340,,@betterbodyco,9000,@betterbodyco,170000,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311299209_1081202472564442_3572673437076376327_n.jpg?stp=dst-jpg_s60x60&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=5X78xscLVmoAX8VOGc4&tn=wffg1rNgb4gaBkXU&_nc_ht=scontent.fcai21-3.fna&oh=00_AT8cUd1JGaqu0yBmPa2SRuko0VvIWa0ODrHrsRMx4jv2SQ&oe=634C1198,ALL
114076344639924,لمسه جمال,0,0,1,,NO Facebook ID found,2000,ID: 114076344639924,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311662280_1728168627552378_481910638786097580_n.jpg?stp=dst-jpg_s60x60&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=F-TUIlARY-wAX8aCnvN&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_MF-hbB_1OMg_bE28pBcTKViQmmoNcP8E1VT4BCLzAdw&oe=634BF962,ALL
101453182463856,جمال الموسيقى,0,0,1,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310962112_768758614419177_2531923800777599415_n.jpg?stp=dst-jpg_s60x60&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=AIMeob2S39AAX8P1HFZ&_nc_ht=scontent.fcai21-4.fna&oh=00_AT_bISaV09eYon-RY2ARLAMa1ur0PtNsUMEFr1m0Lt4i7g&oe=63454897,ALL
102027812156420,Clavel Furniture,0,0,5,,@ClavelFurniture,0,NO insta ID found,6000,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311144726_1275702029637758_4975377843704496996_n.jpg?stp=dst-jpg_s60x60&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=1lb3Kdvq_7MAX-AJvA7&_nc_ht=scontent.fcai21-4.fna&oh=00_AT--H8ppASiFYByt72tVXsPWxbUoU2awXijYpT9hWzn_yw&oe=634B51CD,ALL
178440565683518,Scarf shop,0,0,2,,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/309000721_668818911327679_8800396297275921756_n.jpg?stp=dst-jpg_s60x60&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=psTzRH4YJYQAX-Z53sW&_nc_ht=scontent.fcai21-3.fna&oh=00_AT_tFXuKPlAl01p5vVKcyLAv3o8lMJ-Rj-du7WMUl21DhQ&oe=63434E02,ALL
118075261668462,Dr. Squatch,0,0,520,2022-10-20 17:19:46.886627+00:00,NO Facebook ID found,0,NO insta ID found,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/306964042_874065493580296_6071070601375493525_n.jpg?stp=dst-jpg_s60x60&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=M6lxUVyNgl0AX83aFMa&_nc_ht=scontent.fcai21-3.fna&oh=00_AT9wDhVJwVXEhrqGeS30EFn6MbJOHCV-qJDxzCc9x5ZIsQ&oe=634360D4,ALL
113926736825988,المجبري و أبنائه 1995 للساعات و المجوهرات,0,0,3,,NO Facebook ID found,132,@almajbr_watches_and_jewelry,0,https://scontent.fcai21-3.fna.fbcdn.net/v/t39.35426-6/311480792_1159037174818875_2099156812547140612_n.jpg?stp=dst-jpg_s60x60&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=DqITLIBN6oQAX8kzdZp&_nc_ht=scontent.fcai21-3.fna&oh=00_AT8H16p5c7ypjAwZI1XRIaTjHL_BYqrXVbZpDD63g6pmfQ&oe=634AAFCD,ALL
106097472092942,MALIN,0,0,1,,NO Facebook ID found,2000,@malin_jewelery,0,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/310335440_3187163621597341_2583179551338658856_n.jpg?stp=dst-jpg_s60x60&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=THXBhWwdbboAX9T-mY5&tn=IDFFnqyGK3hg8By_&_nc_ht=scontent.fcai21-4.fna&oh=00_AT9EpmhtNLYObAL_lDORANFaqsBdH4csdyYE5xlm04optA&oe=634B1496,ALL
113071087111599,مركز عالم طب الاعشاب وزيت الزيتون,0,0,1,,ID: 113071087111599,0,NO insta ID found,7000,https://scontent.fcai21-4.fna.fbcdn.net/v/t39.35426-6/311584134_522854536512955_6198036527726224572_n.jpg?stp=dst-jpg_s60x60&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=5idUFaxZ_X0AX-vsyXz&_nc_ht=scontent.fcai21-4.fna&oh=00_AT8hkFMrvljUE0cm9d2wbMyoEflrm4khKq57GdbDKns06w&oe=634B7717,ALL
